USPS|GEOID|GEOIDFQ|NAME|LOGRADE|HIGRADE|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
OK|4022350|9500000US4022350|Oakdale Public School|PK|12|23100186|34115|8.919|0.013|35.579663|-97.423545
OK|4023070|9500000US4023070|Optima Public School|PK|12|152747588|57413|58.976|0.022|36.783426|-101.354462
OK|4023190|9500000US4023190|Osage Public School|PK|12|86834851|10887|33.527|0.004|36.315137|-95.391276
OK|4023220|9500000US4023220|Osage Hills Public School|PK|12|61085690|136534|23.585|0.053|36.709455|-96.032063
OK|4023400|9500000US4023400|Panola Public Schools|PK|12|311366212|1399668|120.219|0.54|34.91551|-95.210193
OK|4023700|9500000US4023700|Peckham Public School|PK|12|214835843|63979|82.949|0.025|36.891442|-97.185951
OK|4023730|9500000US4023730|Peggs Public School|PK|12|180572549|0|69.719|0.|36.069973|-95.079588
OK|4024150|9500000US4024150|Pioneer Public School|PK|12|101052403|290188|39.017|0.112|34.988479|-98.029572
OK|4024330|9500000US4024330|Pleasant Grove Public School|PK|12|5017152|0|1.937|0.|35.326841|-96.888953
OK|4025080|9500000US4025080|Pretty Water Public School|PK|12|22704217|1467539|8.766|0.567|36.054568|-96.159091
OK|4025530|9500000US4025530|Ravia Public School|PK|12|111818524|1861100|43.173|0.719|34.256086|-96.761737
OK|4026010|9500000US4026010|Riverside Public School|PK|12|84174190|397147|32.5|0.153|35.602744|-97.856989
OK|4026100|9500000US4026100|Robin Hill Public School|PK|12|41073963|2878383|15.859|1.111|35.297237|-97.36119
OK|4026250|9500000US4026250|Rocky Mountain Public School|PK|12|50875344|42166|19.643|0.016|35.790288|-94.771297
OK|4026580|9500000US4026580|Ryal Public School|PK|12|46163735|889270|17.824|0.343|35.344996|-95.943383
OK|4027420|9500000US4027420|Shady Grove Public School|PK|12|62475477|0|24.122|0.|35.970097|-95.083013
OK|4027450|9500000US4027450|Shady Point Public School|PK|12|12930092|134979|4.992|0.052|35.126638|-94.66379
OK|4027990|9500000US4027990|South Rock Creek Public School|PK|12|48491777|41118|18.723|0.016|35.312627|-96.866336
OK|4028620|9500000US4028620|Stidham Public School|PK|12|136375582|25446842|52.655|9.825|35.369257|-95.72903
OK|4028920|9500000US4028920|Straight Public School|PK|12|388477533|824156|149.992|0.318|36.899414|-101.491692
OK|4029520|9500000US4029520|Tannehill Public School|PK|12|147584355|6282887|56.983|2.426|35.025446|-95.861396
OK|4029670|9500000US4029670|Tenkiller Public School|PK|12|124462891|3644357|48.055|1.407|35.774943|-94.845119
OK|4030290|9500000US4030290|Turkey Ford Public School|PK|12|85911794|8167705|33.171|3.154|36.679638|-94.678038
OK|4030390|9500000US4030390|Tuskahoma Public School|PK|12|155419154|46019953|60.008|17.768|34.65016|-95.326539
OK|4030450|9500000US4030450|Twin Hills Public School|PK|12|244201099|146655|94.287|0.057|35.771589|-95.86943
OK|4031380|9500000US4031380|Wainwright Public School|PK|12|142024724|1381877|54.836|0.534|35.632708|-95.562454
OK|4032610|9500000US4032610|White Oak Public Schools|PK|12|298090048|416029|115.093|0.161|36.67487|-95.333885
OK|4032640|9500000US4032640|White Rock Public School|PK|12|128916795|2209388|49.775|0.853|35.558458|-97.016168
OK|4032670|9500000US4032670|Whitebead Public School|PK|12|75521372|828660|29.159|0.32|34.745838|-97.293765
OK|4032700|9500000US4032700|Whitefield Public School|PK|12|78577264|1526879|30.339|0.59|35.224476|-95.247391
OK|4032760|9500000US4032760|Wickliffe Public School|PK|12|53103490|0|20.503|0.|36.331693|-95.05197
OK|4033090|9500000US4033090|Woodall Public School|PK|12|59079048|0|22.811|0.|35.804564|-95.0673
OK|4033540|9500000US4033540|Zaneis Public School|PK|12|148482730|99564|57.33|0.038|34.143848|-97.501066
OK|4033600|9500000US4033600|Zion Public School|PK|12|71648138|557274|27.664|0.215|35.788983|-94.685329
OR|4103600|9500000US4103600|Harney County School District 4|KG|08|5278048437|210793901|2037.866|81.388|43.251866|-118.874553
OR|4104170|9500000US4104170|Diamond School District 7|KG|08|1630525834|825382|629.55|0.319|42.965911|-118.606195
OR|4104290|9500000US4104290|Double O School District 28|KG|08|571817654|5759643|220.78|2.224|43.299274|-119.281934
OR|4104380|9500000US4104380|Drewsey School District 13|KG|08|970489134|8441028|374.708|3.259|43.867439|-118.409373
OR|4105020|9500000US4105020|South Harney School District 33|KG|08|4420915210|3548745|1706.925|1.37|42.419041|-118.479582
OR|4105310|9500000US4105310|Frenchglen School District 16|KG|08|5907057871|5484439|2280.728|2.118|42.519558|-119.120682
OR|4106960|9500000US4106960|Juntura School District 12|KG|12|1862981772|14894992|719.301|5.751|43.708903|-118.035928
OR|4109690|9500000US4109690|Pine Creek School District 5|KG|08|759934311|657591|293.412|0.254|43.915829|-118.636199
OR|4111910|9500000US4111910|Suntex School District 10|KG|08|3319225914|3422387|1281.56|1.321|43.43406|-119.661291
RI|4400360|9500000US4400360|Exeter-West Greenwich Regional School District|PK|12|279073862|5009716|107.751|1.934|41.595158|-71.652837
RI|4400390|9500000US4400390|Foster Elementary School District|PK|05|131446006|2835602|50.752|1.095|41.788784|-71.734934
RI|4400450|9500000US4400450|Glocester Elementary School District|PK|05|140463701|6914230|54.233|2.67|41.894324|-71.686905
RI|4400510|9500000US4400510|Jamestown School District|PK|12|24469391|66991102|9.448|25.865|41.51973|-71.371076
RI|4400600|9500000US4400600|Little Compton School District|PK|12|53215173|21426417|20.546|8.273|41.502861|-71.165808
TN|4700030|9500000US4700030|Alamo City School District|PK|06|130003104|838|50.194|0.|35.792888|-89.100311
TN|4700120|9500000US4700120|Athens City Schools|PK|08|40304198|297|15.562|0.|35.456809|-84.604522
TN|4700154|9500000US4700154|Lakeland School System District|PK|08|62191068|1077933|24.012|0.416|35.26283|-89.724981
TN|4700210|9500000US4700210|Bells City School District|PK|05|84539640|154327|32.641|0.06|35.71629|-89.069962
TN|4700720|9500000US4700720|Clinton City School District|PK|06|30122692|1604967|11.63|0.62|36.097338|-84.128945
TN|4700930|9500000US4700930|Dayton City Elementary School District|PK|08|22024559|613490|8.504|0.237|35.495406|-85.008652
TN|4701140|9500000US4701140|Etowah City School District|PK|08|7319124|0|2.826|0.|35.338141|-84.5282
TN|4701260|9500000US4701260|Franklin Special School District|PK|08|53926446|343014|20.821|0.132|35.926276|-86.8549
TN|4702370|9500000US4702370|Lebanon Special School District|PK|08|127052852|10591|49.055|0.004|36.214155|-86.314427
TN|4702460|9500000US4702460|Lexington City School System|PK|08|30586749|456947|11.81|0.176|35.642128|-88.375313
TN|4702610|9500000US4702610|Manchester City School District|PK|08|33673527|20355|13.001|0.008|35.461852|-86.083236
TN|4703150|9500000US4703150|Murfreesboro City School District|PK|06|166771424|353385|64.391|0.136|35.853915|-86.421224
TN|4703210|9500000US4703210|Newport City School District|PK|08|14351640|0|5.541|0.|35.96164|-83.197695
TN|4703360|9500000US4703360|Paris Special School District|PK|08|65253824|165437|25.195|0.064|36.298492|-88.324705
TN|4703660|9500000US4703660|Rogersville City Schools|PK|08|9734786|0|3.759|0.|36.40826|-83.004184
TN|4704050|9500000US4704050|Sweetwater City School District|PK|08|163402238|35315|63.09|0.014|35.603028|-84.443767
TX|4844250|9500000US4844250|Vysehrad Independent School District|PK|08|81526232|0|31.477|0.|29.438194|-97.025032
VT|5000390|9500000US5000390|Barstow Unified School District|PK|12|286693304|3266272|110.693|1.261|43.715062|-72.908354
VT|5000401|9500000US5000401|Lamoille North Modified USD 058A|PK|06|510743424|7283804|197.199|2.812|44.692825|-72.626056
VT|5000409|9500000US5000409|Wells Spring Unified Union School District|PK|12|116658984|2288190|45.042|0.883|43.473354|-73.164518
VT|5000412|9500000US5000412|Caledonia Cooperative Unified School District|PK|12|308807369|7955414|119.231|3.072|44.357742|-72.011357
VT|5000417|9500000US5000417|Taconic and Green Regional School District|PK|12|873552216|4393727|337.28|1.696|43.233239|-72.939339
VT|5000419|9500000US5000419|Mettawee School District|PK|12|226857722|632749|87.59|0.244|43.291457|-73.173771
VT|5000421|9500000US5000421|Kingdom East Unified Union School District|PK|12|820235591|11764627|316.695|4.542|44.573634|-71.94813
VT|5000422|9500000US5000422|Ludlow Mt. Holly Unified Union School District|PK|12|217165064|2543510|83.848|0.982|43.414759|-72.75732
VT|5000429|9500000US5000429|First Branch Unified School District|PK|12|219340789|518320|84.688|0.2|43.952056|-72.480622
VT|5000430|9500000US5000430|Echo Valley Community School District|PK|12|201160833|868844|77.669|0.335|44.117411|-72.39031
VT|5000434|9500000US5000434|Southwest Vermont Union Elementary School District 87|PK|06|349813623|1307033|135.064|0.505|42.885983|-73.149321
VT|5000435|9500000US5000435|Champlain Islands Unified Union School District 66|PK|12|97782566|159716878|37.754|61.667|44.802898|-73.290526
VT|5000436|9500000US5000436|Lake Region Union Elementary Middle School District|PK|08|574037866|17387991|221.637|6.714|44.76111|-72.202544
VT|5000438|9500000US5000438|Mountain View Union Elementary School District|PK|06|327457896|9879291|126.432|3.814|44.52043|-72.33137
VT|5000441|9500000US5000441|Northern Mountain Valley Unified Union School District 85|PK|12|462991240|2836793|178.762|1.095|44.830192|-72.596532
VT|5000446|9500000US5000446|Windham Northeast Union Elementary School District 95|PK|08|134911022|457042|52.089|0.176|43.154918|-72.606052
VT|5000447|9500000US5000447|River Valleys Unified School District 73|PK|12|168324364|308838|64.99|0.119|42.972089|-72.823686
VT|5000449|9500000US5000449|West River Valley Modified Union Education District 72A|PK|05|372552745|3534006|143.843|1.364|43.062527|-72.716785
VT|5001770|9500000US5001770|Alburgh School District|PK|12|75373352|47562250|29.102|18.364|44.957882|-73.291974
VT|5002610|9500000US5002610|Brighton School District|PK|08|136927046|3829048|52.868|1.478|44.796633|-71.869976
VT|5002910|9500000US5002910|Cambridge School District|PK|06|163019446|1342592|62.942|0.518|44.626547|-72.815371
VT|5003060|9500000US5003060|Charleston School District|PK|08|96102891|3703014|37.106|1.43|44.870982|-72.025024
VT|5003360|9500000US5003360|Coventry School District|PK|12|69987151|2043087|27.022|0.789|44.888126|-72.234192
VT|5003480|9500000US5003480|Derby School District|PK|06|126867751|21660451|48.984|8.363|44.951696|-72.136303
VT|5004080|9500000US5004080|Fletcher School District|PK|12|99319293|668308|38.347|0.258|44.712616|-72.900456
VT|5004140|9500000US5004140|Georgia School District|PK|12|101909601|15306109|39.348|5.91|44.722439|-73.128452
VT|5004500|9500000US5004500|Halifax|PK|12|102868739|249724|39.718|0.096|42.783997|-72.748196
VT|5004620|9500000US5004620|Hartland School District|PK|12|117145794|812800|45.23|0.314|43.580511|-72.438911
VT|5004710|9500000US5004710|Holland School District|PK|06|98241076|1906159|37.931|0.736|44.9721|-71.986969
VT|5004950|9500000US5004950|Jay School District|PK|06|87840666|125582|33.915|0.048|44.956936|-72.507457
VT|5005160|9500000US5005160|Lincoln Town School District|PK|12|118130904|493295|45.611|0.19|44.092925|-72.973521
VT|5005220|9500000US5005220|Lowell School District|PK|08|146401788|207612|56.526|0.08|44.793437|-72.458451
VT|5005400|9500000US5005400|Marlboro School District|PK|12|104503689|984267|40.349|0.38|42.876478|-72.73774
VT|5005760|9500000US5005760|Morgan School District|PK|06|80822257|7556815|31.206|2.918|44.896128|-71.941243
VT|5006000|9500000US5006000|Newport City School District|PK|06|15171891|4574099|5.858|1.766|44.936868|-72.21116
VT|5006030|9500000US5006030|Newport Town School District|PK|08|107555206|5165883|41.527|1.995|44.932119|-72.300131
VT|5006060|9500000US5006060|North Bennington Incorporated School District|PK|06|10180735|108449|3.931|0.042|42.932696|-73.238299
VT|5006390|9500000US5006390|Peacham School District|PK|12|120906410|2676271|46.682|1.033|44.328927|-72.199834
VT|5006780|9500000US5006780|Readsboro|PK|12|93577441|384220|36.13|0.148|42.790943|-72.97264
VT|5006930|9500000US5006930|Rockingham School District|PK|08|107252397|2011216|41.41|0.777|43.170475|-72.506593
VT|5007080|9500000US5007080|Rutland Town School District|PK|12|49352876|457034|19.055|0.176|43.644655|-72.95303
VT|5007260|9500000US5007260|Sharon School District|PK|12|103103248|1298458|39.808|0.501|43.787575|-72.435173
VT|5007500|9500000US5007500|South Hero School District|PK|12|38630491|81671658|14.915|31.534|44.627092|-73.309226
VT|5007650|9500000US5007650|St. Johnsbury School District|PK|12|94407668|911352|36.451|0.352|44.460302|-72.004924
VT|5007680|9500000US5007680|Stamford School District|PK|12|102255394|300070|39.481|0.116|42.80825|-73.076331
VT|5007830|9500000US5007830|Strafford School District|PK|12|114179722|470499|44.085|0.182|43.874962|-72.364935
VT|5008010|9500000US5008010|Thetford School District|PK|12|112800232|2081778|43.552|0.804|43.836709|-72.249496
VT|5008130|9500000US5008130|Troy School District|PK|08|93570429|824330|36.128|0.318|44.931664|-72.384915
VT|5008242|9500000US5008242|Waits River Valley USD 36|PK|12|251651870|524740|97.163|0.203|44.084212|-72.270238
VT|5008310|9500000US5008310|Vernon School District|PK|12|50370905|1482157|19.448|0.572|42.76414|-72.52203
VT|5008700|9500000US5008700|Weathersfield School District|PK|12|112687150|1452148|43.509|0.561|43.392109|-72.476784
VT|5008910|9500000US5008910|Westfield School District|PK|06|103368989|273484|39.911|0.106|44.883477|-72.484927
VT|5008970|9500000US5008970|Westminster School District|PK|08|116613918|669527|45.025|0.259|43.074683|-72.508057
VT|5009270|9500000US5009270|Windham School District|PK|06|67581474|211573|26.093|0.082|43.173802|-72.701358
VT|5009390|9500000US5009390|Wolcott School District|PK|12|100873610|925897|38.948|0.357|44.573033|-72.44665
VT|5099002|9500000US5099002|Southwest Vermont Union Elementary School District 87 (PK-5)|PK|05|103798372|583437|40.077|0.225|42.883978|-73.212279
VA|5102220|9500000US5102220|Lexington City Public Schools|KG|12|6473001|67783|2.499|0.026|37.782332|-79.44432
WI|5500013|9500000US5500013|Lake Country School District|PK|08|22450405|3797501|8.668|1.466|43.091249|-88.383918
WI|5500052|9500000US5500052|Trevor-Wilmot Consolidated School District|KG|08|26299929|2369563|10.154|0.915|42.516266|-88.162138
WI|5500075|9500000US5500075|Herman-Neosho-Rubicon School District|PK|08|210070835|1591860|81.109|0.615|43.351565|-88.487986
WI|5500080|9500000US5500080|Holy Hill Area School District|PK|08|64493372|1034488|24.901|0.399|43.244729|-88.258327
WI|5501530|9500000US5501530|North Lakeland School District|PK|08|557819464|132413780|215.375|51.125|46.154449|-89.744671
WI|5501650|9500000US5501650|Brighton No. 1 School District|PK|08|86854480|505856|33.535|0.195|42.625703|-88.111621
WI|5501710|9500000US5501710|Bristol No. 1 School District|PK|08|86970018|627167|33.579|0.242|42.53604|-88.005285
WI|5503750|9500000US5503750|Dover No. 1 School District|KG|08|28717969|57787|11.088|0.022|42.709002|-88.103046
WI|5504410|9500000US5504410|Erin School District|PK|08|59503106|861745|22.974|0.333|43.222005|-88.354616
WI|5504620|9500000US5504620|Lac du Flambeau No. 1 School District|PK|08|256708438|73941939|99.116|28.549|45.968772|-89.879011
WI|5504720|9500000US5504720|Fontana Joint No. 8 School District|PK|08|28066803|998410|10.837|0.385|42.567461|-88.600759
WI|5504770|9500000US5504770|Maple Dale-Indian Hill School District|PK|08|15877413|325329|6.13|0.126|43.17348|-87.933849
WI|5504800|9500000US5504800|Fox Point Joint No. 2 School District|PK|08|9770991|0|3.773|0.|43.16548|-87.897518
WI|5505100|9500000US5505100|Geneva Joint No. 4 School District|PK|08|10570924|0|4.081|0.|42.585593|-88.484961
WI|5505130|9500000US5505130|Genoa City Joint No. 2 School District|KG|08|46535690|898563|17.968|0.347|42.526998|-88.351342
WI|5505460|9500000US5505460|Glendale-River Hills School District|PK|08|16222138|646519|6.263|0.25|43.130485|-87.927785
WI|5506090|9500000US5506090|Hartford Joint No. 1 School District|PK|08|129112542|2231178|49.851|0.861|43.308747|-88.382193
WI|5506140|9500000US5506140|Hartland-Lakeside Joint No. 3 School District|PK|08|21888727|1821977|8.451|0.703|43.086192|-88.336201
WI|5507620|9500000US5507620|Lake Geneva Joint No. 1 School District|KG|08|136228636|1679736|52.598|0.649|42.600377|-88.401829
WI|5508040|9500000US5508040|Linn Joint No. 4 School District|PK|08|36472521|39134|14.082|0.015|42.534172|-88.45312
WI|5508070|9500000US5508070|Linn Joint No. 6 School District|PK|08|41137157|2397|15.883|0.001|42.52539|-88.51261
WI|5508130|9500000US5508130|Richmond School District|PK|08|17132052|63562|6.615|0.025|43.112567|-88.270287
WI|5509240|9500000US5509240|Swallow School District|PK|08|12279269|2572423|4.741|0.993|43.123003|-88.357106
WI|5509300|9500000US5509300|North Lake School District|PK|08|31435734|1310267|12.137|0.506|43.178367|-88.355648
WI|5509360|9500000US5509360|Merton Community School District|PK|08|32755748|1433247|12.647|0.553|43.15662|-88.299381
WI|5509390|9500000US5509390|Stone Bank School District|KG|08|22854173|3358923|8.824|1.297|43.154435|-88.406166
WI|5509690|9500000US5509690|Minocqua Joint No. 1 School District|PK|08|554851055|73914356|214.229|28.538|45.791262|-89.835051
